Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
102634,3126.9,-1.244458,1.478724,-0.676111,1.449157,-0.921993,-0.717371,-0.298105,-0.042935,0.879736,2.136726,-1.296609,-0.417137,1.321304,-2.176127,0.523543,-0.106117,1.418634,-0.6264,-0.994499,0.424638,-0.329623,-0.67846,-0.779802,-0.559886,-0.449213,-0.688342,-0.775778,-0.169109,0
89930,3917.33,-1.814873,-0.394962,-1.156849,0.047621,1.167614,-1.166318,-0.144888,-0.871781,-0.73651,0.654116,0.670622,0.218317,-0.476519,0.052678,-0.430564,-0.527594,-0.532495,-1.106812,0.385024,1.203034,1.327241,-0.110755,1.022484,0.415533,0.866002,-0.781256,0.190448,-0.61679,0
6801,3061.68,1.936389,0.575339,0.923844,-0.173622,0.001907,-0.010996,-0.949685,1.303974,0.466364,-1.181867,-0.369122,1.006831,2.086422,-1.116148,0.436098,1.186213,-0.200802,-0.105103,-0.455509,-1.291877,0.3855,0.555734,-0.603312,1.041944,-0.366671,1.08658,-1.222871,0.618724,1
103150,2422.51,0.742083,0.72708,0.538831,0.23528,-1.668003,-0.112994,-0.038224,0.864688,-0.439068,1.135131,0.874647,1.344221,0.053885,0.915869,-1.373777,-0.702287,-1.141964,-0.034732,0.613112,0.689936,0.73813,0.153708,1.423064,0.497795,-1.051112,-1.186954,1.005629,1.085361,0
154697,3304.44,0.18742,0.443273,0.736079,-1.206403,0.209177,0.801693,-1.062379,-1.644741,-0.327243,1.137498,-0.619931,0.104259,-1.201943,-0.402884,-0.595139,0.597379,-0.27794,-0.274681,0.291184,0.987168,0.14431,0.18199,-0.409328,0.831582,-1.27835,1.085046,0.533339,1.134086,0
1542,2765.45,1.362674,1.271072,-0.336898,-0.330848,0.475277,-0.860968,1.113332,0.345426,0.973754,1.218724,-0.674114,-0.585359,-0.330186,1.012833,0.181909,-0.620616,0.473005,0.109352,-0.685208,0.361845,-0.434422,-0.552187,1.133441,0.959318,-0.926575,-0.380977,0.738741,0.616304,0
21677,2987.78,-0.831502,-0.707116,0.255639,0.002661,1.960744,0.23517,0.425824,-0.045797,-0.149791,-0.808072,-0.945463,1.464268,-1.112846,0.767337,0.171334,-0.283498,-0.296516,-0.459189,-0.922595,1.390946,0.334801,0.607111,0.673018,0.156809,0.140737,0.90289,-0.069372,-0.340958,0
39081,3919.38,-0.106595,-1.043335,-0.432044,1.231381,0.408751,-1.568675,-0.459604,1.243875,-0.696386,0.716054,-0.614355,0.094719,-0.167238,-1.067752,-1.462818,0.172145,0.024636,0.841661,-1.393056,0.152644,0.202793,-1.892277,0.846933,0.329056,-0.045603,0.438488,-1.665957,0.568125,0
93105,2405.04,0.955154,-1.062967,-0.727308,-1.670417,-1.482026,-0.274856,0.188841,-1.569884,-1.365518,1.235667,-0.80143,-0.147198,0.468466,-0.727332,-0.971846,0.519583,-1.152934,0.228715,1.0514,1.105297,-2.421413,-0.547557,-0.068534,-0.598253,-0.248169,0.574722,-0.132728,-0.860839,0
19065,204.73,2.110354,-0.144468,1.667062,1.76299,-1.446901,0.463678,-1.10509,2.059855,0.360689,1.570857,0.434747,0.263213,0.268189,-0.34452,0.423416,0.42256,-0.557048,-0.484022,0.524452,0.2363,0.033553,-0.821182,-0.664223,-0.609474,-0.206558,-0.442759,1.726148,0.290029,0
88092,820.83,-1.168544,-0.947047,0.121507,-0.124648,1.258709,0.548021,-1.003693,-0.842946,1.059476,-1.523743,1.047107,1.154727,-1.130125,-0.067531,0.306019,-0.559879,2.132179,-1.166534,-0.410804,-1.533698,0.671962,-1.101236,1.009505,-0.080497,1.105041,-0.391944,1.016373,1.798305,0
54693,2193.6,1.280734,0.147541,0.507454,-1.110556,-0.802803,0.554834,-0.633855,0.378527,-0.783128,-0.217634,0.387868,-0.038799,-1.254493,-0.196454,0.655482,0.100348,-0.133967,-0.081579,0.606256,0.938962,-0.716099,-1.780667,1.793141,-1.324391,1.879575,-0.521303,1.745304,-1.007462,0
26962,3624.41,0.381839,0.076988,0.835754,-1.291635,-1.549581,0.804376,-0.191928,-0.606357,0.688979,-0.844009,-0.077422,0.985999,0.419389,0.728111,0.190202,-0.374786,0.362925,1.141149,-1.104365,1.301947,0.86752,0.232516,-1.002372,0.368865,-0.737823,1.328985,0.055321,-0.553487,0
28295,2966.8,0.163061,1.018573,0.134041,0.273149,1.000511,-0.44579,0.141202,-0.376159,-0.942779,1.864124,0.486887,-0.208542,0.644099,0.233952,-1.053193,-1.431272,-0.802083,0.589444,-0.874858,-0.151203,0.355592,0.429594,0.475549,-0.796291,-0.18811,0.005845,-0.691906,0.946762,0
13807,3251.82,-0.007729,0.291144,0.240633,-1.347209,-0.475736,0.495725,0.145156,-1.689418,0.749302,0.491057,-0.03642,0.609055,-0.48893,-0.61265,-0.353843,0.228927,0.051723,0.75817,-0.974757,-1.339093,-0.396781,0.436725,0.471754,0.178922,-1.221362,1.948761,0.58662,-0.87639,0
157504,2396.92,-1.384647,-0.416152,-1.086625,-0.560124,0.947014,1.868745,-1.318778,1.196887,0.032914,0.891248,0.028573,-0.948088,-2.537672,-0.912453,0.531022,1.262705,-0.270637,0.724049,0.276604,0.868075,0.541903,0.941302,0.165803,0.517239,-0.014543,0.231566,-0.192106,1.534725,0
171334,3079.09,0.963089,0.410849,-0.896115,-0.249903,-0.91472,-0.467133,-0.080729,-0.269647,0.267836,0.476355,-0.306639,1.069609,-1.158399,-0.815894,-1.001677,1.544183,1.100286,1.215662,-0.604641,0.316477,-0.368592,1.115481,1.431128,-1.316729,-0.314908,-0.184719,-0.557956,0.976124,0
168152,1645.76,-0.782269,-1.030194,-0.947815,1.143676,1.473812,1.380198,-0.818055,-0.201658,-0.69741,0.375286,0.836591,-0.676042,0.9863,0.329993,-1.126029,0.317384,1.052796,0.862111,-1.454071,0.297013,0.276798,-2.039294,-0.775551,0.410064,0.214666,-0.216233,-1.734761,1.01785,0
132396,2351.44,-1.079691,-0.038141,0.605458,1.018453,0.872064,0.876473,-3.408967,2.312482,0.357551,-0.863288,-2.565932,0.459287,-0.73853,-0.193072,-0.302975,0.251925,1.158434,0.149071,0.091326,0.189019,-0.259922,0.630931,1.098365,-2.065272,0.878303,-0.697158,0.334261,1.137859,0
91267,3721.65,0.885459,0.319401,0.070891,-0.642992,-0.722685,-0.266323,3.075586,0.959443,-0.597687,-0.446509,-2.132848,-1.486568,-0.347232,2.080314,0.27145,-2.619331,0.080295,-0.407075,0.573026,1.00771,0.549005,0.182493,-0.277357,0.588684,-1.20968,0.224288,0.937024,-1.292413,0
166981,4359.29,0.789134,0.129318,-0.896032,-0.212683,-1.66039,-0.182876,-0.798651,-0.668361,-0.413673,0.071515,1.027224,0.024814,0.55334,-0.000243,-1.842832,2.727328,2.039849,0.875975,-0.135944,0.287936,1.346825,0.171358,-2.336463,0.602587,-0.212553,-0.088447,-1.164814,-1.081643,0
19870,2168.84,0.079,0.415065,0.580099,-1.595385,2.305164,0.118402,-0.743152,-0.610256,-1.517628,-0.648586,-0.196527,0.188123,-0.30627,0.18873,-0.242491,1.430968,0.803785,-2.419101,1.139749,-0.474921,-0.436119,-0.123863,-1.457452,0.670328,-0.276984,-0.614265,1.489211,1.320101,0
165650,219.26,1.079544,-0.644046,0.543456,-2.039096,-0.210208,0.820165,-1.346436,0.259801,-0.772152,-0.833172,0.917234,-0.681326,1.397423,-1.801036,0.518559,0.759136,-1.429536,1.267392,0.802793,-1.615261,0.902227,-0.550394,0.03569,0.343776,0.158784,-0.059139,0.249659,-0.306911,0
26790,809.2,1.425937,1.152031,-0.694966,-1.229052,-0.762732,0.402635,-1.057493,0.77073,-0.525495,-0.205677,-0.608079,-0.109775,-0.373437,-1.33806,0.71536,0.071998,1.542479,0.69001,1.118679,-0.461527,-0.298962,0.527882,1.220082,-0.518176,1.400431,-0.500446,0.110338,-0.072286,0
118874,105.28,1.308224,1.822169,-0.027828,1.123097,1.386308,-0.474998,-0.188672,1.752442,0.31281,-0.605144,1.674244,0.262101,-0.860653,-1.121401,-1.00377,-2.230845,-0.005752,1.6386,0.783778,0.909559,-0.291123,-0.980386,1.08132,-0.482664,-0.650491,0.286969,-1.219392,0.707891,0
25289,3266.66,-0.528279,-1.602676,0.547142,0.780081,0.94576,-2.082053,1.351813,-1.608099,0.595656,0.049817,-0.136519,0.563269,1.182272,-0.533031,0.37194,0.182305,1.138464,-1.119591,0.235865,-0.334762,-0.395264,1.102856,0.105371,-0.616123,0.609188,0.715094,0.527502,0.151307,0
15485,1662.24,1.014105,-1.215598,-0.858355,0.383436,1.182797,0.672174,-0.194349,0.727019,-0.607932,-0.44287,0.449392,0.100143,0.047806,-1.482237,0.993694,0.031768,-1.052808,1.16203,-1.243855,0.907849,-1.688007,-0.497662,-1.145296,1.029732,1.672198,-0.627456,-1.152722,1.080686,0
44482,2712.85,0.211641,0.043083,0.566227,-1.457624,-0.098508,-1.932498,-0.323562,0.887669,-0.164445,-0.684859,-0.447146,1.332444,-1.078398,-1.154929,0.606705,-1.409258,-0.071216,0.663561,-0.346131,-1.414248,0.500356,-2.041295,-1.207599,1.690691,-0.845949,-0.456967,-0.954933,0.578498,0
86188,2466.89,1.725908,-0.256551,0.301024,-0.71166,1.881055,-1.36598,1.200274,-0.789507,1.686385,-0.927624,-0.897132,1.158262,0.471824,0.664937,-0.411896,0.448162,0.749955,-0.607471,-0.512415,-1.01166,0.284047,0.112608,0.420533,0.084429,0.147246,-0.904006,-1.672408,-0.197769,0
4748,408.55,-0.123728,1.896412,-0.9992,-0.857821,-1.310618,-0.402477,-0.524397,-0.36026,0.131109,0.006096,-1.740929,-0.030621,-0.294327,-0.859862,-2.385202,1.236614,0.24397,-0.136353,-0.888498,-1.069701,0.16295,-1.177407,-0.042274,-0.98816,0.138537,1.133902,2.700403,-0.094943,0
140507,2016.9,-0.356472,0.219784,0.219797,-0.165998,-0.55205,-1.214079,0.021149,-1.630332,-0.536892,0.888298,0.785704,-1.330331,-1.145864,-0.041013,0.209335,0.340562,-0.14941,-0.206271,-0.57481,0.135376,1.55452,-1.1982,0.970961,-0.278056,-1.296218,-1.774884,-0.048193,0.258347,0
3709,1103.59,-0.613797,1.392545,0.365649,-0.229054,0.389879,0.317528,-0.92157,-0.500894,-1.679649,0.650872,0.395418,-0.487076,0.095116,0.59214,1.578564,0.33729,-2.458356,-0.364967,-1.464448,1.792013,1.664621,0.683797,-0.332073,0.979005,0.579166,-0.658448,-0.609681,0.389952,0
123961,2092.58,0.189288,-2.049124,-0.626001,-1.001957,1.168111,-0.296188,1.685134,0.232094,-0.853923,-1.52691,0.093693,-2.229126,-0.158097,0.94662,0.824062,0.401494,-0.73985,-1.348648,0.883943,2.2443,1.307948,0.934699,-0.771956,0.553947,1.122712,0.70919,-0.041847,0.804731,0
30355,1018.69,0.466725,0.814169,-0.547284,0.349217,0.661159,0.785231,1.04851,1.594117,-0.89287,0.859751,-1.138616,-0.18313,-1.687419,0.292524,0.754582,-0.322771,-0.977203,1.174336,-1.058913,1.057539,-0.235328,-0.10902,-0.278203,0.033935,-0.668005,-0.631212,-0.502031,0.165555,0
144188,4202.42,0.485962,-0.715517,-1.00842,0.228946,-0.082866,-1.607718,-0.152987,1.686365,1.977874,0.643809,1.415466,1.401753,-1.059324,0.352741,0.168479,0.758337,-1.861391,-0.946333,0.813277,-1.957911,-0.286052,-2.012818,-0.013085,-0.264311,-0.289641,-0.6678,-0.179171,-0.084575,0
156542,871.79,0.349173,-0.731543,-0.448999,-0.728823,-0.475148,-0.661898,-0.399443,-1.0293,-0.848458,0.887273,0.105873,0.791009,1.865346,0.977277,0.896782,1.523795,-0.70942,-1.049753,1.326742,-0.752081,-1.018157,0.531419,-2.032738,-1.688444,-1.746966,0.672361,0.371847,-0.180055,0
42918,4803.94,0.671037,-0.248358,-0.012082,0.304278,1.173511,0.004199,-0.031839,1.457859,0.051043,1.083612,0.702889,0.083511,0.08131,0.414266,0.303249,0.041261,1.858715,1.199164,-0.766153,-3.038851,0.061837,-0.319548,0.472931,-0.214879,1.051992,-2.267589,-0.406289,-0.432124,0
52224,2080.12,-0.222542,-1.424584,-0.544522,1.124285,0.764396,0.042728,-0.138383,-1.949345,0.370758,-0.727654,-0.002987,-0.727464,1.34667,1.035425,-1.746284,-0.755371,1.157619,-1.402703,-0.554504,0.165203,0.008253,1.378262,0.142701,-0.387627,0.865362,0.029129,0.124005,1.604816,0
39298,4231.38,-0.872515,0.442786,-1.484888,1.428061,-0.874524,0.694036,-1.54682,-0.58493,1.106525,-0.299803,-1.089422,0.122304,0.308818,-2.143393,0.891579,-1.38553,-0.835182,-0.302635,0.498544,1.624881,0.538445,1.967132,0.947032,-0.421186,-0.955784,-0.550156,2.332954,-0.873214,0
80219,3144.2,-0.959828,0.190715,-0.688588,0.490662,-0.904269,-0.914589,1.082667,-0.30181,0.008024,1.790464,0.992436,2.131227,1.237136,-0.08368,-0.861132,0.500948,-0.588321,-0.994266,-0.436489,0.815507,-1.068846,-1.504271,0.780004,0.281624,-0.842381,-0.52984,-1.833408,-1.26046,0
61629,3677.02,0.975051,0.266192,-0.417292,0.461268,-0.545488,-0.46801,-0.227138,0.251789,-0.510315,1.73104,0.450768,1.487699,0.555749,0.055687,0.067233,0.614219,-0.586273,1.63673,-0.799801,-1.765468,-0.374261,2.472584,1.083293,1.750453,-0.397754,1.067348,-1.138376,0.891392,0
66040,3838.85,0.470322,0.887031,0.816839,-0.240139,-0.673762,0.50735,1.89834,0.10651,-0.576537,-0.076589,-0.18141,-0.150295,-0.946329,-0.117884,0.739197,0.363946,0.756052,1.143755,0.440958,1.388722,-1.694946,-1.558254,1.680698,0.019785,1.292,-0.020516,0.493536,0.481399,0
28016,2524.72,-1.855838,1.514782,0.594765,1.029713,1.029841,-2.198561,0.421816,0.365699,0.35638,0.603111,0.433671,-1.481947,0.606825,0.1232,-0.749175,-0.235622,0.404998,-0.821678,-0.740624,1.20428,-0.716039,-0.538364,0.139559,0.598298,-0.072164,-1.1541,1.368434,2.064402,0
23960,2716.96,1.096753,-0.363711,0.836221,-1.070351,0.435732,0.384935,-2.521087,-0.182957,-0.684339,0.6906,0.817544,2.208096,-0.952777,-0.408333,-0.985457,0.277128,-0.712119,-0.997042,2.137747,1.543128,0.892635,1.026294,-2.206649,-0.060688,0.151774,-1.479437,2.992231,-0.083428,0
33591,2570.47,1.880435,0.477351,-0.739019,0.91385,0.557787,0.763949,-1.281623,0.959589,-1.104181,1.757645,0.660206,-0.72884,0.929369,0.788978,0.47717,-0.535611,-0.596644,0.767239,0.561712,1.109109,-1.101425,-0.72165,0.861242,-0.061059,0.151911,-0.060555,0.414511,-0.028976,0
103333,2940.7,-0.715917,0.292988,0.141551,-0.287605,0.19167,-1.333661,-2.146055,0.691836,-0.510504,0.34528,-1.711326,0.530075,0.217724,-0.535569,-1.11354,-0.710787,1.081287,0.43335,0.669308,-0.526136,1.743978,-0.813333,1.19914,1.140763,1.372686,-1.377239,-1.219043,-0.823651,0
114821,147.94,0.33616,0.377615,-2.423046,1.490937,0.238771,-0.315023,-1.294048,-0.289563,-1.324484,-1.212287,-1.490202,-1.558717,0.018773,-0.217743,-0.192796,-0.996298,1.524385,-0.354081,-0.089789,-1.854915,1.008902,-1.706448,-0.227411,0.373693,-0.373116,1.206197,1.505337,0.100735,0
36395,1978.18,-0.473458,0.392598,0.42892,0.588206,-1.581817,1.49266,-1.633602,0.842394,1.850617,-0.476006,0.732849,-0.323085,-0.438531,1.444038,1.128373,-0.985888,-0.896613,-0.446557,1.862981,1.170926,0.501241,-1.335654,-2.016548,0.77895,-0.135673,-1.103849,0.124602,-1.73379,0
129695,3031.34,0.628307,1.590503,0.610898,-0.067866,0.794184,0.659828,0.252567,2.068435,0.596553,3.133537,-0.69612,-1.562783,0.798443,1.304439,1.626492,0.530442,-0.117025,-0.233875,-0.742634,0.776599,1.333536,-0.81434,1.039854,1.239853,1.174367,-0.012286,0.085955,-1.887769,0
153772,2989.02,-1.166009,-0.459677,-0.351625,-0.236488,-0.563481,0.446972,-0.316085,-0.673258,1.620844,-1.258621,-1.048613,-1.161885,-0.157653,0.157634,-1.78163,-0.269269,0.128414,0.901933,0.760664,-1.971931,-0.121034,0.774401,-0.019345,0.362894,1.163563,-1.945213,-1.942936,-0.543397,0
34620,3964.99,-0.071446,-1.525736,0.29543,0.525613,-0.033155,0.990959,0.74054,1.675337,0.485436,0.050279,0.372104,-0.924715,-1.909895,-0.636888,-0.218708,-0.681389,-0.18901,1.570707,-1.338199,-0.964298,-0.737524,1.678515,-1.334595,0.244562,-1.044283,-1.895324,1.168533,0.06632,0
128148,3275.39,0.981314,-0.697874,-1.514924,0.477124,-0.473173,1.804545,-0.0381,-0.583475,1.524593,2.313533,-1.078944,0.477005,-1.714251,-1.634273,1.270049,-1.361914,1.130263,1.822721,2.293619,-0.936208,-0.095942,-0.758585,-0.267462,0.736931,-1.946185,-0.209618,-0.921221,-0.586962,0
20559,4960.67,1.235712,0.757267,-0.801067,-0.398343,0.145872,0.018534,-0.240309,1.410326,0.367465,-0.799743,-0.479141,-0.09609,-1.269272,-0.131351,-0.398118,0.671062,-0.152287,-0.734444,0.819901,0.727471,-1.718845,-0.400772,-0.004912,-0.648856,-0.007202,3.19898,0.566901,-0.578502,0
93396,1419.99,0.426496,0.02333,0.765449,0.091836,0.573094,-0.407189,2.003207,-0.545936,0.726181,-2.7269,0.85227,2.712259,0.78418,0.508179,0.791886,1.069744,1.908134,0.05802,-0.939874,-0.0155,1.190738,-0.993871,-0.267795,-0.631717,0.646708,-0.562008,0.067265,-1.508302,0
21732,1796.4,-0.339045,-0.467599,0.511253,0.89639,-1.008855,0.988538,0.222823,0.765662,-2.133719,-2.542997,-1.514142,1.133797,0.860251,-0.721161,0.867297,-1.024139,1.200978,1.343513,0.525714,-0.263682,-0.348889,-1.528223,-0.505507,-0.758759,0.315077,0.690583,0.1995,0.631557,0
91362,1919.85,-1.592601,-1.076497,-0.411855,-1.363356,0.252749,-0.187453,-0.080512,0.179633,-0.91433,-0.794214,-1.368264,1.155491,0.324998,0.005929,-0.610979,-0.124657,-0.686373,-0.870567,1.062748,-0.419479,-0.755207,-1.525527,0.951944,-0.490596,-0.61207,-0.493399,0.051877,-0.712662,0
161426,2329.6,-0.75755,0.221286,0.811362,0.725878,-0.449003,-0.928019,-0.853441,-1.785258,0.036928,-1.762935,-1.610996,0.503668,0.314409,-0.348439,0.428618,-0.932562,0.066832,-0.682078,-0.894032,-1.125668,-0.639545,-1.275506,1.351146,-1.186907,1.863931,1.016844,-0.754058,1.659538,0
13843,4180.15,-0.469273,0.644506,0.138298,0.521215,1.321459,-0.540066,-1.175914,1.915552,0.061188,1.037167,-0.861165,0.276052,1.446135,-1.722195,0.48946,-0.141786,-0.976567,0.79687,-0.460318,0.965382,0.016576,-0.050086,1.931931,-1.656398,-1.068605,-0.091692,-0.841023,-0.06925,0
114065,1179.72,-0.697734,0.305872,-0.504221,1.186647,-1.114625,0.31233,0.770501,-0.895452,-0.076381,0.268144,0.082715,1.189057,0.342848,0.117166,0.910187,0.607907,-0.391499,-0.468684,-0.993504,-0.72689,0.119623,-0.628435,-1.003726,-0.821796,-1.363785,-1.246455,0.947731,-1.051437,0
71726,3880.23,0.059553,-0.25333,-0.182827,-0.715654,-1.002516,-0.449596,0.710696,-1.269599,0.452995,-2.133837,-0.618788,-2.381221,0.63811,0.43509,-1.62515,1.618338,0.870685,-1.475409,0.478839,1.162376,-0.146104,-0.377246,1.300781,-2.352183,1.154487,-0.249372,-0.015806,-2.305706,0
17640,2027.15,-0.341888,0.146641,-0.455418,0.005716,-0.35957,-0.374975,1.571579,-0.639439,0.494203,-1.595351,1.503349,-0.622211,-0.010747,0.159419,1.292833,-0.447032,0.245742,-0.826917,0.182146,-1.393038,-0.15055,0.396808,0.190898,0.283902,-0.420299,-1.781375,-0.654853,-1.228145,0
52528,3009.68,0.172121,0.140843,-1.183776,0.205068,-0.925644,-1.027316,0.478912,2.531247,0.865116,1.24014,0.45531,-1.360494,-0.461055,1.612498,0.686859,0.699913,2.112524,0.990299,0.031411,-0.491972,0.549759,-0.092514,0.37579,0.098753,1.698568,-0.88871,-0.512381,-0.063394,0
38413,3163.07,1.202627,0.189697,1.256686,0.738797,-0.224381,1.435367,-0.393103,-1.253714,0.668994,0.193159,-0.018818,-1.884289,-0.280235,-0.321867,-1.130386,0.724329,-1.221947,0.249033,-0.805529,1.964833,-1.098676,-1.164575,1.214409,0.74112,-0.249557,0.38148,0.687995,-2.376315,0
52638,1864.87,-0.406462,-1.184305,-0.568024,0.429117,-0.527886,-0.342627,0.51101,0.178244,1.204087,1.433631,1.267409,-0.768695,2.050769,-0.401316,-0.127802,-0.15113,-0.032966,-1.562239,-0.20691,0.234622,0.225191,0.957277,-0.049895,-0.932508,-0.388109,-0.65465,-0.678094,-0.792541,0
110133,2563.56,-1.382867,0.197326,-0.832361,-1.239555,0.088412,-0.711511,-0.080301,-1.123162,1.212234,1.119011,-1.330807,-1.147788,-1.086719,2.16646,0.837837,1.1601,-0.505768,-0.608937,-0.715722,-0.490547,-0.317863,-2.021336,-0.182522,0.498924,0.496633,-0.435304,1.595883,-0.53212,0
106357,2065.74,-0.701708,-0.440596,-1.529348,0.291044,1.008072,-0.605123,0.865385,-0.951708,0.174664,-1.150521,0.866572,1.194196,0.314312,-1.248743,-1.077107,-0.327714,-0.316116,1.822724,0.484697,-0.628087,-1.997988,-0.773936,-0.693532,-0.808559,0.855001,0.938658,-0.155605,-0.740194,0
150159,346.59,0.583588,1.040619,-2.635968,2.004229,0.07128,0.802526,1.334332,-1.599423,2.081649,0.881968,-0.236259,0.091632,-1.515389,-0.61982,-0.924552,0.435402,0.041905,-0.069488,-1.052869,-0.869394,-1.083303,1.722172,-1.166629,0.774129,2.160553,-0.501536,-0.349544,-0.584505,0
172502,2186.39,0.677944,0.132919,0.701497,0.611758,0.162355,0.573199,-0.168556,0.315168,1.359331,0.562851,-0.455323,-2.009964,-0.610517,0.360983,0.018608,-0.573623,-0.676937,-0.243398,-0.798944,0.453697,-0.791981,0.340501,-0.632421,-1.82191,0.862007,0.51227,0.617866,-0.465379,0
155576,487.87,0.406085,0.835479,0.793609,1.638047,-1.057323,-0.501855,1.75731,-0.16122,-0.806951,-1.961721,0.611071,0.314042,0.773826,1.125271,-0.436237,0.531514,0.957907,0.008209,0.81531,0.898596,1.670393,-1.79823,0.1711,-0.237296,1.071078,-0.595818,-0.284145,-0.785135,0
138186,2025.7,1.300737,-0.301781,1.193039,1.043061,-0.13406,0.032313,1.188347,-1.131366,0.392603,-1.361978,-0.412509,-1.012193,-1.809962,0.934836,0.250866,0.431211,1.751412,0.205131,-0.439891,0.251297,0.452504,-1.583316,-0.050292,-0.399105,-0.578946,0.91658,0.381717,1.469936,0
78859,2965.0,-0.186363,-0.265714,-0.149039,1.362402,-0.421754,0.276704,0.017684,0.873203,-1.842618,2.43767,0.181904,0.062295,0.904739,-1.039881,0.822958,1.187361,-2.335505,-0.390816,1.760912,-0.059217,0.270989,-0.339929,-0.380618,0.79695,0.958885,1.309552,-0.055641,-0.616743,0
99657,2897.5,2.052166,1.494251,-0.321993,0.309969,0.681641,-0.704081,0.670743,0.978721,-1.674198,-0.92764,-0.099911,0.393722,2.047544,1.627645,0.272242,1.835574,1.392904,1.340539,0.196068,0.601569,-0.486972,-0.486618,-0.349758,0.782003,0.625598,-1.967957,-1.735942,-2.628153,0
142047,3313.44,0.818187,0.436335,-0.507723,0.521845,-0.764567,-1.540623,0.305497,0.407219,-0.499494,0.411521,0.306452,-0.750482,0.365161,0.46406,-0.010299,0.915826,2.516792,-0.470964,-1.813245,-1.404558,-0.512349,0.709071,1.051344,1.218821,-0.581414,-0.984977,-1.067283,-1.636266,0
11023,477.21,-2.523487,-0.714515,-0.416558,0.255518,-0.860656,0.515037,0.021994,1.17067,-0.875445,-0.190651,-0.50708,0.21736,1.261914,-0.81937,0.827543,0.67066,0.189719,0.993767,-1.324313,0.378082,-1.18288,1.130749,0.175634,-2.014249,-1.375579,-0.235477,0.292827,0.601923,0
21447,3260.96,1.800659,0.896974,1.11979,0.004341,0.317429,-0.648734,1.913145,-0.34901,-0.493343,0.183724,0.926762,0.402073,0.248038,-0.7352,-0.1049,-0.390682,-0.610625,1.822445,-0.590291,0.434654,-0.326409,-0.515615,-0.993381,1.496211,-0.902929,-0.684655,-0.451023,0.450441,0
125899,1561.43,-0.766987,-0.533305,-0.026515,0.742195,1.980103,0.440348,0.517604,0.322375,0.328494,-0.124498,-2.044179,-0.164271,0.711089,0.071547,-0.745738,-2.265666,-0.572179,0.377723,0.742694,0.267353,1.375609,-0.105345,0.057901,-0.925619,-0.516588,0.857722,2.058761,-0.525131,0
23959,1995.83,-1.034101,0.225698,0.378071,-0.521002,-0.175949,0.321027,-0.840968,-0.34515,1.22529,0.965187,0.640893,-0.719625,0.453766,2.152324,1.155282,1.298303,-0.307793,-1.047642,0.641148,-0.555229,-1.318117,-1.032567,0.616096,1.708101,-0.194393,0.219362,-0.786821,-1.411316,0
66203,4290.07,0.523771,1.836675,-0.442007,1.885382,0.168208,0.055792,-1.02797,-1.507333,1.171752,0.938991,-1.89124,0.003142,-0.510056,0.212448,-2.418665,1.856184,0.430408,0.188242,-0.483642,-0.775043,-0.586428,-0.157833,0.956445,2.223709,0.745887,-0.945728,-1.309211,0.711476,0
119156,46.14,-1.73818,-1.431282,1.320848,-0.928013,0.948022,-0.426127,-0.987097,0.219246,0.413194,0.117925,-0.753448,-0.139486,-0.599683,2.143162,0.06403,0.312981,-0.427422,-0.563766,1.23237,-1.300829,0.926187,-1.025033,0.56414,1.191078,0.946901,1.417548,0.03965,-1.587103,0
160775,2942.47,-0.695469,-0.175782,-1.904739,0.811388,0.509904,-0.633928,0.489505,0.158678,-1.087119,-0.904473,0.522359,0.316521,1.181457,0.878087,-0.363424,-1.006108,-0.079859,0.898079,0.328731,1.470582,0.923474,0.024379,0.848533,-0.857292,1.748817,1.398893,0.250949,0.373627,0
9337,2993.97,1.557099,0.408272,-1.220524,1.378671,0.516479,-1.138417,-0.341514,-0.030194,-0.557388,-0.568789,-2.01367,-0.263773,-0.042214,-1.262298,-0.923006,1.377863,-0.955902,0.207247,-0.319133,-0.055677,-0.720541,-0.626479,0.50606,-1.244478,0.42645,-1.330655,0.883538,-0.429132,0
46427,1983.9,0.556218,0.764698,0.379711,-0.176622,-0.095192,-0.614748,0.333294,0.373875,0.637183,-1.57592,0.166481,-1.19202,-0.141772,1.40751,0.298581,1.105083,-0.456794,-0.119054,1.173101,-0.423796,1.16362,0.625637,-2.006881,-0.705251,-1.4531,-0.60562,-2.504988,0.499626,0
61529,1185.9,0.81224,-1.241234,1.750611,-1.112977,-0.075735,0.568815,0.936396,1.411902,-0.826117,-0.334429,-1.371346,-0.169009,-0.162487,-0.944151,0.459713,-2.03732,-0.412216,-1.008363,-0.807407,-0.52123,-0.434697,1.049407,-0.160283,0.570458,-0.900891,0.834389,1.507486,-0.506523,0
102023,1174.14,-0.656911,-1.53579,-0.2251,1.15553,-0.755149,1.397826,2.028714,-0.20442,-1.266917,-1.766425,-0.96907,0.326678,0.306407,-0.615112,-0.829019,0.14041,-0.035688,-1.86094,0.555119,-0.956493,-1.14926,1.293939,-0.090258,-1.063323,-0.229171,0.928822,-1.30882,1.460271,0
