age,income,education,work_experience,city_size,credit_score,dependents,homeowner,loan_approved,noise_feature_1,noise_feature_2,noise_feature_3
61,46577.03212849621,High School,36,Large,745.8340062812711,0,1,1,-2.649436481308112,-0.42194228568745107,-0.03218064868525681
45,101307.32725297607,Master,24,Medium,850.0,1,1,1,0.33922047932507804,-0.8917562451910804,0.12373495902975498
47,61731.707778497745,High School,25,Large,802.2297061494916,2,0,1,0.7167256048805708,1.7718424235586199,0.2695414780713415
46,39555.47976508186,High School,21,Medium,601.679030538641,2,1,1,-0.9118101138069958,-2.3726655213415695,-0.2521175104774515
63,63412.36240129225,Bachelor,45,Small,850.0,2,1,1,-0.7863759768653558,2.989889343707059,0.8891809605054769
70,42868.359535375515,Bachelor,51,Medium,781.8866288630642,5,1,1,0.25788873796125356,0.7017401991836565,-1.6527694797430459
23,36086.688310673504,High School,0,Medium,453.95603628762706,1,0,0,0.10626613916957081,-0.3148088983834064,-1.4677238013284057
52,34084.78708568054,Bachelor,28,Large,675.6232442966666,1,0,1,0.7731183560816816,0.3260758468413393,-1.654529353054015
77,53675.83515743066,Bachelor,53,Medium,821.2266778803246,1,0,1,-0.776679670063621,0.7023314572295184,-0.8021913466081754
58,39555.10064594006,High School,38,Small,700.8578022171861,1,1,1,-0.660557337272237,-0.33245017826235235,1.3461913901568257
54,52790.74548366118,High School,33,Large,790.7694920957322,4,0,1,-0.22069848345632212,2.035242894176204,-1.1889563388182383
41,56667.58240434304,Master,19,Medium,723.1667625536063,1,0,1,-1.0661221245453603,1.4755644861500035,-1.152139930740184
46,77719.55359870537,Bachelor,25,Large,850.0,1,1,1,-0.24247905415389318,2.726826794661975,-0.8253673640215735
66,31517.650549032063,High School,40,Large,634.1890948722628,0,0,1,-1.0497731582606398,-1.2214412862966095,1.1075136429851422
63,63382.798998534534,Master,42,Small,850.0,2,1,1,0.41757021756736673,0.21530508701980072,1.4352878655185217
70,42692.41159165102,PhD,48,Medium,820.3273780370836,2,0,1,-0.9353059551804005,-1.3870123838329904,1.0150559454817767
48,28490.539703341357,Bachelor,24,Medium,620.2119338521129,2,1,1,0.25289274616001933,-1.0914723383006146,1.0770425443220926
52,50825.5742957609,Bachelor,25,Medium,744.0898464319095,0,0,1,1.4566162378480376,-0.32626746726788,1.6519021248481212
77,29955.598441221355,Master,55,Medium,754.3837088995894,2,0,1,0.4282241767068445,-0.30817850065671926,-1.7964985106173503
50,50551.99364183865,PhD,29,Large,697.2271980176154,2,0,1,0.1758860557608673,0.36990370021433905,-1.2248879131095605
69,46189.51843385564,Master,42,Large,801.3633593747775,2,0,1,-1.3636400082325943,-0.11065811709027155,-0.7007351603459516
78,37277.63162754731,Bachelor,56,Small,739.5139636437594,2,0,1,1.3890345328181057,0.7999745625101758,0.10372826568219072
38,48794.36248488072,Bachelor,16,Small,708.0658954942776,3,0,1,1.1157282220190543,0.31890504175321543,0.10048804642641991
49,71063.42847009424,Bachelor,25,Medium,850.0,2,0,1,-0.15634526702178284,1.6475331488935163,0.11608866831176394
40,47878.39531774438,High School,19,Small,633.7529735160452,3,0,1,-0.38411700589212594,0.8288035601267857,0.8342192349245343
50,47143.086208713634,Bachelor,28,Large,754.3404707863572,0,0,1,-0.8139801546851304,-1.1789605799911382,-1.9178465285509656
20,40510.677454759076,Master,0,Medium,486.08232040539616,1,0,0,1.7893769437158207,-0.1454879946772927,-0.1403319788823363
35,54787.029633829916,Bachelor,15,Medium,682.0304283407144,1,0,1,0.7839645739162421,-0.07801094147458493,0.265609202912781
42,42069.251778932594,Bachelor,22,Small,630.1034496822095,4,0,1,-0.7584077913600672,0.43990474377091365,-0.3255058678076017
59,63775.436893929,Bachelor,40,Large,850.0,0,1,1,1.0992696504720718,1.0752790958354728,0.18913642041307324
48,38871.03117660498,High School,27,Small,675.2756292654884,0,0,1,1.3391486751575414,0.28260417871711907,1.022211142689169
71,39377.172926421605,Bachelor,48,Large,745.9906887421301,1,1,1,-0.021212974916712615,0.5781619062860428,0.06222184999036576
75,24918.18240388662,Master,51,Medium,622.4945429489642,1,1,0,-0.34434735367047065,-1.134226990118635,2.1377849404919465
20,55168.87544186916,High School,0,Large,647.3304230643662,0,0,1,-0.9930834528371539,-0.45920166438441956,0.9508872338425496
57,30204.763752110037,High School,35,Medium,669.3901418556895,3,1,1,0.7074285342229368,-1.9121220128938496,0.2661265394674589
63,32961.8420289264,PhD,45,Small,720.5623047307552,1,0,1,-0.42707573857657083,0.44194933156989924,0.5037300894645477
41,48501.101747686844,High School,18,Large,757.5490721468278,1,1,1,-0.4684239464871573,0.8414979062189417,0.7433183399216454
67,40186.029532665874,High School,46,Small,732.6082131137169,3,1,1,-0.01152900964193159,-1.3189836999654956,1.6854219335690526
49,63142.39838978537,PhD,25,Medium,820.6427382733569,0,0,1,-0.8180073857223892,0.15844787116916886,1.174289076309881
64,57936.04047248972,Bachelor,43,Small,850.0,1,0,1,1.5284233013031483,-0.10227786726048486,0.5142057552162829
39,55457.43257130397,Bachelor,21,Large,765.2943467493989,0,0,1,0.967911790098064,1.6884398735073887,-0.7286537063857078
40,35168.510200827135,Master,20,Large,592.3156172029352,1,0,1,0.0765573439434162,-0.8943701205426855,0.41492758580281297
19,38178.05169201884,High School,0,Medium,492.3396539752006,4,0,0,-0.851246611636641,0.9181574154880737,0.5789349333942335
44,66193.89561199889,Bachelor,24,Medium,830.6142423105094,1,0,1,-0.7972583073598913,1.1430723937116694,0.7778529420324769
59,20000.0,Bachelor,39,Large,468.229226482989,1,0,0,-0.8413586966722307,-0.19495128991786728,-0.733899366832089
19,33413.25556289364,Master,0,Small,397.82572906649034,3,0,0,-1.2306972258579494,0.29249693129533827,0.7380714677123451
43,59398.931548701956,Bachelor,23,Large,835.9419680073106,0,1,1,0.322685953739596,1.0774569597457246,0.8005120398998542
34,37254.77510001812,Bachelor,9,Small,570.7276236621797,2,0,0,-0.6424377602816908,-1.0995030673418908,-1.2098660041281237
57,68312.01748993805,Bachelor,35,Large,850.0,0,0,1,-0.6995511631861377,-0.4271503541822204,-1.2014313560831889
50,39191.31576806642,Bachelor,31,Large,656.9649504142818,5,0,1,-0.8139369026984262,0.18623871077804396,1.1180153687929149
26,50673.07866638952,Master,7,Large,533.7708111754631,0,0,1,1.0035785908277302,2.064025156840204,-0.8551675113033101
60,51948.09240179116,Bachelor,40,Medium,733.187940104171,1,0,1,-0.7585745002427576,-0.3997708460547982,1.537735281895018
71,61679.56882325043,Bachelor,46,Medium,850.0,2,1,1,1.269044485001615,-0.2686545209265599,-0.27893783544426104
65,41354.88262176271,Bachelor,40,Medium,743.4527222409466,0,0,1,-0.2876937887348491,1.547088420720602,0.38486984776771416
56,36539.55023832407,Bachelor,34,Small,708.0787817408896,1,0,1,-1.2450807879084775,0.6629790380950215,0.33629622832730965
46,76601.10274800182,Bachelor,25,Medium,850.0,1,1,1,0.46926780250363365,2.182544867643047,-0.7144695946510017
59,55202.46440557482,Master,37,Medium,798.2271775127659,2,1,1,0.8872761899575836,1.0932453536900633,1.390456330030163
72,39546.468704580235,Bachelor,48,Large,788.5729274346708,1,0,1,-0.8580333032943983,-0.1460064569008298,-0.2779757988654614
43,61825.917084084474,Master,22,Medium,832.3965861976326,0,0,1,0.06324051446376372,-0.2882562699938131,0.05878882068933127
52,45333.63498887928,Master,30,Small,693.2336106120911,1,0,1,0.31846283814962767,-0.8245943993046829,-1.982165604140507
67,44095.44465092681,Bachelor,46,Medium,695.2244761107627,1,1,1,0.09563385222310453,-1.3050245856307023,-1.3363904908480218
42,78428.59637149159,Bachelor,22,Medium,850.0,3,1,1,-0.4581442737642269,0.3408156249727202,1.1271287845659592
41,46080.91249240742,Master,18,Small,677.2500204730472,1,0,1,0.8816203644170655,0.6269441636031792,-0.005532334491595468
30,23531.568380369892,Bachelor,7,Small,335.50836859839643,2,0,0,-0.2511168594020743,0.7474011949159044,-0.5855664082387176
77,54571.234199997045,Master,58,Large,850.0,1,1,1,-0.6056798736104871,-0.12347728287160442,-0.5694935580990386
75,33156.896109976165,Bachelor,51,Medium,739.3088010323108,1,1,1,-1.7650829063230842,1.9301147021569296,0.5485869756669965
24,40186.39647613567,Bachelor,1,Medium,524.3095938810054,2,1,0,-1.7557578951116601,-1.3584450186297274,1.2603710880638435
74,29876.22850387688,High School,56,Medium,669.3484279358709,1,0,0,0.21590387052622748,-1.4716693438749684,-0.5617313624686949
53,55188.13095931864,Bachelor,29,Large,850.0,0,0,1,-0.0770499121260033,-0.8196215945423252,1.095861797685209
62,43737.15638302479,PhD,40,Small,765.7480822692994,0,0,1,0.8874450191196289,0.0059540198781815375,-0.16007566283828117
37,58258.214644710155,Bachelor,14,Large,732.4693739996835,1,0,1,1.1302843415298645,-1.0971161069881445,0.5006495565375086
18,34584.29902457476,Bachelor,0,Small,425.96057606574016,4,0,0,-0.24510358856583095,1.346938862105636,-1.7750388583948318
25,55204.01963682112,Master,3,Large,704.8826664650151,3,0,1,0.9486498964101034,-0.738965393222715,-1.603677081783104
63,34539.86305395738,Bachelor,38,Medium,558.7825843229708,1,0,1,-0.561846112917767,-0.9175398112397336,0.8200857483589137
33,103819.7093973119,Bachelor,12,Medium,850.0,1,1,1,-0.14988985005231695,1.0550789262696476,0.2749429402685834
31,36333.124002432494,Master,12,Medium,552.4381233412736,1,0,1,-0.17848492700112717,0.20743580478054022,0.40367719835814314
29,46366.0477170456,Bachelor,0,Medium,669.1043573812617,0,0,1,1.5790625462336425,0.7847012492867645,-1.0787690494641158
68,51904.066369387016,High School,45,Small,850.0,0,0,1,-1.278486106946232,-0.04759176011697998,-0.4222349253184804
40,66131.24454804002,Bachelor,19,Large,850.0,1,1,1,0.05913765614466894,0.2717532647600248,-1.6722479888499788
32,57811.29820785155,Bachelor,3,Small,744.6001752120876,2,0,1,-0.6960350773298893,-1.4335494522703882,-0.8474481848994326
45,75440.10793550586,High School,27,Large,850.0,1,1,1,-0.2990149724967757,-0.14784026112915843,-0.02286193612627925
51,36514.60794441265,Bachelor,30,Large,610.3149102154648,1,0,1,-0.34178257132284867,-1.048056169135741,0.3278270075283829
19,29573.95158241722,Bachelor,0,Medium,300.0,2,0,0,0.07206393354443412,1.9543914799138362,-0.7129298137745044
49,69327.31175351235,High School,25,Large,850.0,0,1,1,1.3469175028094484,1.2928214044082122,0.5521535343832773
40,86655.31551730593,Bachelor,17,Medium,850.0,4,0,1,1.9020003670073793,-0.6539236905262302,-0.038280265719131394
39,37471.83528015087,High School,17,Small,543.0510648003485,0,0,1,0.656571497753158,-0.20755558915919584,-0.2259298135527842
68,46770.49094238394,Bachelor,52,Large,850.0,1,1,1,-0.9791329666808096,-0.16041911001635598,0.08363120258919561
42,60727.58591261476,Master,24,Medium,736.5445112706705,1,1,1,-0.1746268055654237,2.15395656604111,2.0996192259501645
75,57222.87963823249,Bachelor,53,Medium,850.0,0,0,1,0.2606021305974421,0.39639830185653746,-0.16100684400460166
79,48493.73169883248,High School,58,Medium,850.0,1,0,1,-0.4069232623351696,-0.42786760061981954,0.9522435928889068
78,40006.177729662624,High School,58,Medium,816.0807980500002,0,0,1,-0.2770749761862646,0.14668517654894656,0.5462852777115921
39,69446.33497319548,High School,24,Large,850.0,3,0,1,-0.07116055394194926,-1.536990937294528,-0.24815937799509916
75,32637.671761224712,Bachelor,54,Small,699.4225619654518,1,1,1,0.7722121711046261,-0.07367330994664939,-1.5502861496413232
75,44542.3117437082,High School,53,Medium,850.0,1,0,1,0.5301816954033818,-1.0808940843254058,-0.6272272427756026
39,68281.88438350506,Bachelor,16,Medium,850.0,2,0,1,-0.610165670487756,-1.8476660240302332,0.07638349350346328
66,46551.811177801515,High School,45,Medium,820.5766085043924,0,1,1,0.5928341706330744,1.9865741250715303,-0.10477677640511017
69,49980.78113923181,Master,45,Medium,850.0,0,0,1,1.7243613593342195,-0.02699299893816254,1.2966331731741372
59,37271.4478114465,High School,38,Small,652.6849643800341,1,0,1,-1.5129484343376072,-0.7715865666002243,-0.7335017082007967
23,22842.4662583275,High School,0,Small,452.08294579042604,3,0,0,-0.43732959454068726,-1.6971792700146355,-0.14681136832509029
32,74623.3611673831,Master,9,Small,790.857035757207,1,0,1,-0.5133552071964067,-0.22111596447370263,0.53636445687189
71,25767.88626169687,High School,51,Large,685.5749138229078,1,0,0,0.07991664854173547,-0.14917665194859803,-0.2781364603243834
60,30412.82404854902,High School,39,Small,649.2336164226457,0,0,1,-1.8238751703214071,0.765051693563082,0.9736735066339967
77,45516.99609629263,Bachelor,54,Large,850.0,1,0,1,1.3610872756251309,-0.9538342072107382,-1.0875676714762506
54,41921.38823336551,Bachelor,31,Large,693.2153302137608,0,0,1,0.046791762333159036,-0.5337581417267442,-1.51976717807773
50,67756.94886927339,Bachelor,31,Large,850.0,0,0,1,0.2981333972092237,-0.9245915339447592,-0.28642059498255773
25,44372.236215348494,High School,0,Large,623.8945415516554,0,0,1,0.18231638023369642,-0.21804997372007623,-0.07103684121278213
70,61710.54304471149,Bachelor,44,Small,850.0,1,1,1,-0.516532501959888,-1.9929939621578243,0.21810088044603465
77,20410.513362556798,High School,52,Small,552.7108966494136,0,0,0,0.6986545055665745,-0.8042008746244035,0.13845468297599328
61,54770.033799988225,High School,39,Medium,850.0,2,0,1,0.005230019343576024,0.6297162129613698,-0.40839632953604715
61,36413.798168900146,Master,35,Small,748.3762933919943,3,1,1,-2.084664935374923,-1.2254446563254549,-1.5079677793707558
22,20132.29217299664,Bachelor,3,Large,300.0,0,0,0,-0.10816363518936396,0.9995058957996843,-0.11870877261372195
56,42019.70368305451,High School,31,Medium,818.0516283690611,2,0,1,-0.27757230855956866,0.8733617316282667,-1.0392446218977673
21,39446.55185666959,Bachelor,0,Large,447.62895369021385,3,0,0,0.6967416868884257,0.9570234238388585,0.07055618587881791
23,25046.44636075983,High School,0,Small,317.4495497818307,2,0,0,2.701413088989703,-0.004523140508435562,-1.1079925251101528
62,47288.57960060154,Master,40,Large,720.6413100313848,2,1,1,0.3776852783999971,-0.09440019754420159,0.37921011106257
49,69625.76642955202,High School,22,Small,850.0,4,1,1,2.1197985477894066,0.319609295191329,1.667911920967461
69,55644.37226559487,High School,50,Medium,837.457808407517,0,0,1,-0.6862264298114726,1.3202668600329233,-0.7259717731705945
47,27162.43343574514,Bachelor,22,Medium,448.7113311649071,1,0,0,-0.6221238348293184,1.2292771098600663,-1.2651047581729025
64,40635.46741094943,Bachelor,39,Large,691.9271717303135,0,1,1,-0.24643391205677467,-1.6622352719810929,1.1445101296846625
52,50728.20767683769,Bachelor,37,Medium,774.2048605280937,0,0,1,0.4251921403700914,-0.8743047140695892,1.7670008775904165
72,48515.85850001975,High School,52,Large,850.0,3,1,1,-0.6406026480568845,-1.0539396231893305,-1.2455806776386753
57,49531.37407594727,High School,38,Large,842.3736047299769,2,0,1,-1.6118464334352516,0.7267729782861865,-0.0915325667601382
69,49711.1719735918,Bachelor,48,Large,850.0,1,0,1,0.02305518847982946,-0.6792852469644861,0.48675654172923905
33,64424.6038820675,High School,10,Small,850.0,2,0,1,-1.1429939707765968,-0.20339067286673,-0.26025668762132204
30,37509.866663871624,Master,4,Large,512.01780808543,1,0,0,1.1158289998288822,1.7079485495561058,-1.7516113073051143
67,26691.169161555816,High School,44,Large,509.8526027157287,1,0,0,0.6438703103709117,1.1208809822967738,-1.372911690055594
77,36625.51477660935,Bachelor,52,Small,658.0894278508938,0,1,1,-0.7595247532597775,1.3761989424549457,-1.267793205278753
59,54087.20320242486,Bachelor,34,Small,850.0,1,1,1,0.45579206305335174,-0.716954039219957,-1.0401041022221145
47,61397.43728379533,High School,20,Small,850.0,1,1,1,-0.5481585621113527,-2.7714191585648598,0.08685124525744134
36,49914.32045185391,Bachelor,14,Small,648.3079813963367,2,0,1,-0.05219213357807115,-0.39552470161404296,1.0977298412341334
34,31110.98373484587,Master,17,Medium,409.0730247835866,1,1,1,-0.041671455072371855,-1.4399488435288055,-1.3574611356307849
73,47655.43346076639,High School,53,Large,789.1967834492093,2,1,1,-0.3356305244848129,-1.9440494296292465,-0.7859105939206031
36,47960.898928678296,Master,14,Medium,668.3437043967593,4,1,1,0.8306798775349497,1.1286728269732687,-1.1099606357075364
45,44533.99325047579,Bachelor,23,Medium,679.1679824975047,1,0,1,-1.1191637031894361,-0.8918487127277137,0.2884139485594864
75,41960.036026140646,High School,44,Large,846.7269239177564,0,1,1,0.5369761206998801,-0.8065623997852953,-0.8219241619417351
72,46759.69541156955,Bachelor,49,Small,805.0792312553207,0,0,1,0.3045291187893566,-0.3657638133162323,-1.0107205834766
43,57581.820585031644,High School,17,Large,778.6164044252344,1,0,1,-1.4045744716631332,1.646494479038841,-1.5970615947216225
54,47276.36317461195,Bachelor,32,Medium,799.0296970444414,2,1,1,-0.7944211168521731,-0.16161426070816093,1.3597158090964296
43,48903.066681559576,Master,20,Medium,597.7759217462142,2,0,1,-1.0938792286426124,0.9515895862295901,2.1895621752810714
70,47367.916207378534,Master,45,Medium,839.5518094196367,1,0,1,-0.36642668063308914,-0.31534590730651935,0.08417336702852388
79,39712.842378405665,PhD,57,Medium,775.4169848524598,3,1,1,0.04842645721508445,-1.5804618813635296,1.4855953229646472
40,63753.82704959908,Master,18,Small,850.0,0,0,1,-0.9283864541069922,-1.1898360581598943,-0.5669111727507893
26,49758.53280487285,Bachelor,9,Large,653.2156581917957,1,1,1,0.9691286058239527,-0.00378656636836343,-0.000897129716396693
29,50236.841994406044,High School,9,Small,612.5529377245771,2,0,1,1.0577825689748717,0.10763556150302439,0.6512731982262782
70,41378.623355402975,Bachelor,49,Large,738.4194907300805,3,0,1,1.2344196269312036,0.5427099312453759,-0.7517674401028566
18,33280.68309635479,High School,0,Medium,307.7080596861638,2,0,0,-2.7180451898802964,0.5431248157000023,-0.1594513579351172
75,62931.01495507598,Bachelor,50,Small,850.0,2,1,1,1.9481682340257063,0.9001627334444808,-0.28288449930937587
75,50236.0222609861,Bachelor,55,Medium,850.0,3,1,1,0.166054370535673,-0.7691520045533977,0.4377385720467934
18,40180.66943845092,High School,0,Small,561.7323121570948,3,1,0,0.04729951330689839,1.827218725720317,0.062062864698615314
64,55763.6932634457,High School,43,Large,850.0,0,1,1,-0.10187382353381645,1.9187575237166437,-0.7274055345957714
51,38600.34319886555,High School,32,Large,686.7202118710568,2,0,1,-1.3212487006163607,-0.520535671483551,-0.3008906608231872
49,39488.48215814604,Bachelor,22,Large,586.3885193032535,1,0,1,0.35975809370219697,-0.7939192823170048,1.1147435876111054
79,67040.09557031286,Bachelor,61,Small,850.0,1,1,1,1.6119443464363015,-1.784809652056662,0.5488555001662204
71,27824.611348343347,Bachelor,52,Medium,628.5204164650451,0,0,0,0.15402381721942565,0.17088912715683818,0.46184596294495023
65,42890.61693880156,Bachelor,37,Medium,725.5720816353644,0,0,1,-1.1150966731913972,0.45243703869094304,2.256001259954969
42,78356.47810936312,Bachelor,27,Large,850.0,1,1,1,-1.5253067015949018,-0.579326811887211,-1.130949966208275
57,54176.38001597609,High School,36,Small,850.0,0,1,1,-0.2940237382411192,0.28276456654758264,0.7097593362987761
62,30105.193111669527,High School,39,Medium,671.4642647938732,1,0,1,-0.7440268225098374,-1.3878135107947025,0.054803727917169524
70,26570.516777099783,Bachelor,50,Medium,620.9762317392908,2,0,0,0.7025747939563883,0.9676737752082049,0.3438164773477047
18,45750.828210359636,Bachelor,0,Small,538.3823286226881,1,0,0,1.3704187406333022,-0.5309778640451468,0.1822825455301619
33,65602.26143970601,High School,13,Medium,824.1580330921862,2,1,1,0.4696514862419057,0.28875965355206873,-0.7015057333663561
78,35852.609904032215,High School,54,Medium,715.8797868452558,0,1,1,-0.08509216035351526,0.210157047059954,-1.0350513657251508
56,63602.996073266,High School,40,Large,850.0,3,1,1,-0.13253162542077526,-1.9604418253683429,-0.00016778429770210248
22,20000.0,Bachelor,0,Large,300.0,1,0,0,0.07108358329652902,0.8340324662727685,-0.782175109723197
39,40493.97634791894,High School,19,Medium,546.2858570576798,1,1,1,-1.1599406324244144,-0.7844433330656392,-0.36960506123547404
46,91566.54382089595,Bachelor,22,Medium,850.0,1,1,1,0.6022652621079181,0.2025046766022951,0.7981602552574777
72,30312.215199081962,Master,52,Small,690.1899235398961,1,0,1,-1.0808171905667887,-1.4098803845833263,-1.2268845934519599
20,34181.49268511942,High School,0,Large,426.690433999032,0,0,0,1.1161688191908805,-0.4793771877414103,-0.1917121294947621
29,21887.789898248848,PhD,3,Large,431.89741871764215,3,1,0,-0.3632471244719285,0.3632488669309544,1.0545160429913645
43,57243.96217110331,Bachelor,20,Large,827.6051095299586,1,0,1,0.8308091008023237,-1.0793027873277414,-0.5071750354028092
33,71044.12393236971,Bachelor,17,Large,835.3865805455798,5,0,1,-1.4732693157830477,-1.0245261435753086,1.469455221815038
68,41492.16420794056,Bachelor,49,Medium,786.5949315993365,0,0,1,0.8237596147758428,0.12506811426048553,-1.550794164589771
54,55949.80067456898,Bachelor,31,Large,809.0876553380888,1,0,1,1.362527369656858,-0.1675144547874102,1.8193845405493407
39,57270.96531839811,Bachelor,11,Medium,791.3686779351793,0,0,1,-1.2815774590504725,0.34930461503281257,0.017983402516575823
74,44231.26753759333,Bachelor,50,Medium,850.0,0,0,1,-0.11350360945569458,-0.36780732161459356,-1.3286396483880927
46,64618.75589992583,High School,20,Large,850.0,2,1,1,0.3348861391212628,0.6414985785288613,0.8331776411394392
31,64049.29050510695,High School,3,Small,805.5939835429654,3,1,1,0.38386786011265894,-0.5669554242878057,0.43083511592652446
45,52455.48821357267,High School,25,Small,829.5610664597377,2,1,1,-0.33955308421697794,0.5970645857540593,1.382147783350684
22,46312.527903977374,High School,0,Medium,595.1909968428374,1,0,0,-0.5158353185841643,-0.906781784269725,-1.5360409305045644
64,48598.88926040716,High School,47,Medium,812.7415005769532,1,1,1,0.25326294591769244,-0.6109909552176946,-1.0961165385974285
66,36532.73063433397,High School,41,Large,680.2015869603429,1,1,1,0.3525539275835807,0.7306709060632257,0.7700517807406977
47,46676.92430843864,Bachelor,25,Small,670.2037920749681,1,0,1,-0.6274049131825084,-0.514380601490877,2.549535934486057
63,39515.229527467825,Master,37,Small,731.1464815777634,2,0,1,-0.8250419588900675,-1.1712303369719577,0.5752486829103631
79,45656.15290178114,Master,55,Small,850.0,0,0,1,1.2113757217962664,1.7301158733711852,0.7300867834384015
69,46188.82891108092,Bachelor,46,Small,819.9295691425286,2,1,1,0.10766875570499862,-0.03513333461816017,-0.7612645272141174
22,64462.12826663225,Bachelor,0,Small,778.658574044137,0,0,1,-2.271704517999402,0.47145207718798043,-0.1818498370591061
29,30905.447550217956,Master,7,Medium,466.884549409332,1,0,1,1.2175110583523068,-2.2620802968778753,-0.619834497227571
33,42546.17216444214,Bachelor,14,Medium,691.126491990814,2,0,1,-0.5971430533412874,1.331808579541239,0.5023427284437239
43,60733.82408717378,High School,24,Large,795.9399966628308,1,0,1,0.06674032292987171,2.6462309232645147,0.9295256483956471
43,42940.34389538895,Master,19,Large,666.0181061598747,1,1,1,0.3748642791343642,1.2421824536935697,0.18571678350042978
65,20000.0,Bachelor,43,Medium,513.6153392075629,1,0,0,-1.4836834422611274,1.3847027030027814,0.7954393627049124
38,48845.778460435045,Bachelor,18,Small,555.3841789255883,0,0,1,-0.2888025075197235,-0.40876988110574136,-0.028745107951790794
56,31204.449612590233,High School,37,Small,582.3708549824801,2,1,1,1.3175740923339654,0.25182301466203505,1.3246553609350973
53,33192.8054026793,High School,29,Large,550.103201230866,2,1,1,1.0893593960017278,0.4880771525198963,-0.8615507828928467
50,41738.15636064416,Master,30,Medium,664.040440664421,1,0,1,-0.2903592468833351,-0.697610039151485,1.415936315128944
79,37802.05348148523,Bachelor,58,Large,771.7004087482671,1,0,1,0.7158337917644441,-0.12405942849228364,-0.7161428854765648
47,59321.89355091556,High School,22,Large,847.4868299061225,2,1,1,0.8475249529597111,-1.0009930854425422,0.016386918479636112
54,20000.0,High School,34,Large,443.49103123419155,1,1,0,0.7965014428261247,-0.3955062301292102,-1.1942910416413413
40,50704.12189754835,Bachelor,18,Large,686.7865731886365,2,0,1,-1.1460254274828001,0.8408915703871194,0.5059684205149301
75,54033.92656570167,Bachelor,48,Medium,850.0,0,0,1,1.6411502702394773,-1.765762465518106,0.13148506852736638
27,51599.47602725288,High School,4,Medium,610.5418337984728,3,0,0,-0.46384265965577615,0.953103607659152,0.7386463950470152
71,41810.69164254868,Master,49,Large,681.1842668900222,0,1,1,0.10933684275588028,-1.5773606071931627,-1.7337870765438679
22,37306.40910264365,High School,0,Medium,490.91565887276056,0,0,0,-0.3512808023811943,0.05245626720340214,0.1338551203700875
53,63945.40291934702,High School,35,Small,850.0,1,1,1,0.2297611284893485,0.14343513700536545,0.4034807398473197
51,26187.506474090747,Bachelor,33,Medium,551.3340885232517,0,0,1,-0.8642643939609878,0.5728162219089213,-0.9885792578546316
69,40026.12328952917,High School,46,Medium,754.0354426718068,2,1,1,-0.22512292652613564,-0.18054023281396328,0.533015935965817
48,72241.35154001908,Master,25,Large,850.0,2,0,1,0.18275717868582647,-1.0446944810945886,-2.2971804762141472
27,33604.94524513429,Bachelor,5,Medium,525.1503144095886,0,0,0,1.2246489782521714,0.18450944630186267,-0.12772534099378857
75,43272.499274543865,Master,52,Medium,791.1792663589856,1,1,0,1.103928479007024,2.1725055891745524,1.4124959732537934
36,52533.75339307928,High School,12,Large,717.7136203476463,2,0,1,1.1545530187793256,-0.014409158667977508,-0.13636869964582987
75,46837.470751092915,High School,42,Large,850.0,5,0,0,0.868652241262221,-0.8813765642479346,-0.7190645637799731
49,46187.53277542385,High School,32,Medium,702.53779631711,1,1,1,1.846675362544994,-0.4671434442688626,-0.06464602328522248
18,37682.16808277695,Bachelor,0,Small,523.5340593714635,0,0,0,-0.2901409028172282,0.1502379697973929,0.09905487729542062
73,54966.09549192105,Bachelor,50,Medium,850.0,3,0,1,-0.1577681802896196,-0.26862128465356666,0.8963535426255048
22,26260.496545085745,Master,1,Medium,347.5910209006077,0,0,0,-0.19894294382880132,-0.40758142759702937,0.12988699252426628
62,59318.05037970173,Bachelor,40,Small,773.6034409282596,0,0,1,-0.06113075899787062,1.3274321173306607,0.7620298171863366
21,52167.65480314387,Master,0,Small,586.7613539127532,0,1,1,-1.436220711515245,0.5172817164882375,0.09205242416181308
33,50338.68292328801,Bachelor,8,Large,602.6159337927086,2,0,1,0.26476078826732596,-0.11851936383067156,-0.7493186084382328
41,62716.014048556564,High School,13,Medium,830.1403329222438,0,1,1,0.49605502445178673,-0.1108585786212382,-1.4018559325419024
33,63845.831391120744,High School,7,Medium,740.7738513880697,1,0,1,-0.2574067803183537,0.17317883153451508,0.3716832142864395
72,32137.718373210257,Bachelor,47,Small,711.8114208155476,1,0,1,-1.7573406370728761,0.5603143451304791,-2.4712341968742715
19,32004.90861827792,High School,0,Medium,470.47096659348114,0,0,0,0.021430571375766864,1.2823149564884941,-1.7652018451230675
66,62858.82380243371,High School,46,Large,850.0,0,1,1,-1.2947067536141774,-0.4119122870342747,-1.398034551255947
45,66828.22927475952,Bachelor,20,Small,844.081406934408,0,0,1,0.4273110867538856,-0.9944211658082401,0.714622200838038
49,57647.30965543938,Master,19,Small,835.7931153634705,1,1,1,0.11931163387079047,-0.5561076876431357,-1.4897928050005884
44,56234.94830075631,High School,22,Medium,850.0,1,0,1,0.21737212669430983,-0.8755922106770876,0.47013767689630215
37,64885.470233086045,Master,14,Large,850.0,0,1,1,-1.0610366732321852,-1.5260074541498743,-1.031977358164421
41,50867.34564297399,Master,18,Medium,643.3695217678687,0,1,1,1.2615837655217357,1.410599416009784,-0.14648317350978735
29,40877.62985283748,Bachelor,10,Small,481.61723735496287,3,0,0,0.17020919587427416,0.8545861251325603,-0.0626035240413795
